nt, t, solve_time
1, 0.01000, 72.73057
2, 0.02000, 55.57421
3, 0.03000, 53.07601
4, 0.04000, 33.63691
5, 0.05000, 37.44398
6, 0.06000, 36.54439
7, 0.07000, 34.16047
8, 0.08000, 29.09622
9, 0.09000, 29.63215
10, 0.10000, 33.61722
11, 0.11000, 29.66079
12, 0.12000, 33.74509
13, 0.13000, 30.17806
14, 0.14000, 48.54296
15, 0.15000, 36.10327
16, 0.16000, 35.47045
17, 0.17000, 37.71166
18, 0.18000, 26.59098
19, 0.19000, 18.73038
20, 0.20000, 20.87842
21, 0.21000, 26.43907
22, 0.22000, 46.55381
23, 0.23000, 38.68064
24, 0.24000, 23.82619
25, 0.25000, 29.81197
26, 0.26000, 53.37353
27, 0.27000, 51.46854
28, 0.28000, 26.89014
29, 0.29000, 31.74264
30, 0.30000, 35.87967
31, 0.31000, 22.15191
32, 0.32000, 44.99200
33, 0.33000, 38.70292
34, 0.34000, 19.91200
35, 0.35000, 33.32811
36, 0.36000, 38.30781
37, 0.37000, 52.15448
38, 0.38000, 34.78151
39, 0.39000, 44.50474
40, 0.40000, 18.15161
41, 0.41000, 28.69076
42, 0.42000, 25.84846
43, 0.43000, 26.03808
44, 0.44000, 29.48867
45, 0.45000, 16.45439
46, 0.46000, 10.22433
47, 0.47000, 13.86632
48, 0.48000, 23.01261
49, 0.49000, 32.30674
50, 0.50000, 27.25724
51, 0.51000, 17.77225
52, 0.52000, 31.43139
53, 0.53000, 28.65094
54, 0.54000, 25.67708
55, 0.55000, 34.23850
56, 0.56000, 28.53097
57, 0.57000, 22.32891
58, 0.58000, 13.11209
59, 0.59000, 10.53292
60, 0.60000, 14.81468
61, 0.61000, 15.47501
62, 0.62000, 17.21532
63, 0.63000, 18.07575
64, 0.64000, 16.98162
65, 0.65000, 25.40771
66, 0.66000, 25.75570
67, 0.67000, 17.62425
68, 0.68000, 18.88485
69, 0.69000, 17.40107
70, 0.70000, 20.17476
71, 0.71000, 17.31312
72, 0.72000, 16.64936
73, 0.73000, 19.65066
74, 0.74000, 25.64565
75, 0.75000, 20.77791
76, 0.76000, 23.11392
77, 0.77000, 19.77982
78, 0.78000, 20.21325
79, 0.79000, 24.72794
80, 0.80000, 22.04154
81, 0.81000, 23.22759
82, 0.82000, 29.05457
83, 0.83000, 17.75325
84, 0.84000, 26.57021
85, 0.85000, 28.53078
86, 0.86000, 26.86387
87, 0.87000, 28.69443
88, 0.88000, 20.51982
89, 0.89000, 24.94903
90, 0.90000, 21.02268
91, 0.91000, 26.79313
92, 0.92000, 36.03161
93, 0.93000, 24.28134
94, 0.94000, 21.03744
95, 0.95000, 32.45074
96, 0.96000, 31.44853
97, 0.97000, 24.83610
98, 0.98000, 22.43671
99, 0.99000, 26.41808
100, 1.00000, 33.93146
101, 1.01000, 31.15567
102, 1.02000, 26.17530
103, 1.03000, 34.62928
104, 1.04000, 20.99458
105, 1.05000, 22.33649
106, 1.06000, 25.58047
107, 1.07000, 32.07250
108, 1.08000, 39.96559
109, 1.09000, 30.77224
110, 1.10000, 30.42290
111, 1.11000, 42.15463
112, 1.12000, 26.75785
113, 1.13000, 30.36304
114, 1.14000, 23.18171
115, 1.15000, 33.36999
116, 1.16000, 21.15246
117, 1.17000, 17.24197
118, 1.18000, 17.44966
119, 1.19000, 22.66729
120, 1.20000, 26.21225
121, 1.21000, 24.75399
122, 1.22000, 20.35885
123, 1.23000, 24.77332
124, 1.24000, 27.90550
125, 1.25000, 25.42986
126, 1.26000, 25.52501
127, 1.27000, 37.28762
128, 1.28000, 28.28482
129, 1.29000, 30.51926
130, 1.30000, 25.03689
131, 1.31000, 30.44893
132, 1.32000, 25.87615
133, 1.33000, 29.24377
134, 1.34000, 37.36776
135, 1.35000, 22.81515
136, 1.36000, 22.13678
137, 1.37000, 27.67858
138, 1.38000, 31.80420
139, 1.39000, 31.11876
140, 1.40000, 24.14765
141, 1.41000, 23.47082
142, 1.42000, 32.97037
143, 1.43000, 31.34508
144, 1.44000, 33.73143
145, 1.45000, 28.34677
146, 1.46000, 40.53991
147, 1.47000, 45.94981
148, 1.48000, 35.64161
149, 1.49000, 35.31202
150, 1.50000, 34.59123
151, 1.51000, 46.58653
152, 1.52000, 35.61465
153, 1.53000, 52.88869
154, 1.54000, 40.31236
155, 1.55000, 34.54247
156, 1.56000, 40.29279
157, 1.57000, 39.96506
158, 1.58000, 39.96633
159, 1.59000, 42.20191
160, 1.60000, 42.10011
161, 1.61000, 38.34797
162, 1.62000, 32.14898
163, 1.63000, 29.91102
164, 1.64000, 37.64499
165, 1.65000, 36.52254
