nt, t, solve_time
1, 0.01000, 68.23485
2, 0.02000, 57.25610
3, 0.03000, 48.99645
4, 0.04000, 69.73025
5, 0.05000, 48.61753
6, 0.06000, 78.18459
7, 0.07000, 39.07314
8, 0.08000, 39.09058
9, 0.09000, 53.89064
10, 0.10000, 39.26621
11, 0.11000, 42.36928
12, 0.12000, 45.71449
13, 0.13000, 26.93063
14, 0.14000, 24.71592
15, 0.15000, 40.75973
16, 0.16000, 55.77817
17, 0.17000, 43.74691
18, 0.18000, 34.83151
19, 0.19000, 31.44179
20, 0.20000, 21.15154
21, 0.21000, 44.95117
22, 0.22000, 22.00229
23, 0.23000, 33.60880
24, 0.24000, 44.95412
25, 0.25000, 35.91898
26, 0.26000, 44.56149
27, 0.27000, 45.12564
28, 0.28000, 38.33849
29, 0.29000, 39.36780
30, 0.30000, 58.20398
31, 0.31000, 57.79631
32, 0.32000, 36.31991
33, 0.33000, 43.31194
34, 0.34000, 33.37460
35, 0.35000, 47.78358
36, 0.36000, 33.12840
37, 0.37000, 39.92351
38, 0.38000, 28.58548
39, 0.39000, 41.76240
40, 0.40000, 38.20600
41, 0.41000, 40.68342
42, 0.42000, 43.46564
43, 0.43000, 49.19519
44, 0.44000, 19.80048
45, 0.45000, 29.74430
46, 0.46000, 23.02855
47, 0.47000, 25.76267
48, 0.48000, 39.31042
49, 0.49000, 33.29017
50, 0.50000, 30.77557
51, 0.51000, 24.16013
52, 0.52000, 21.53200
53, 0.53000, 27.99236
54, 0.54000, 20.25330
55, 0.55000, 21.33930
56, 0.56000, 25.33004
57, 0.57000, 25.13596
58, 0.58000, 20.55284
59, 0.59000, 26.09759
60, 0.60000, 32.52716
61, 0.61000, 29.91151
62, 0.62000, 28.49189
63, 0.63000, 17.41483
64, 0.64000, 35.65210
65, 0.65000, 28.38523
66, 0.66000, 31.77812
67, 0.67000, 23.28989
68, 0.68000, 14.22229
69, 0.69000, 29.68153
70, 0.70000, 18.32996
71, 0.71000, 22.08841
72, 0.72000, 18.39130
73, 0.73000, 21.50275
74, 0.74000, 27.29864
75, 0.75000, 28.99196
76, 0.76000, 25.70201
77, 0.77000, 21.26505
78, 0.78000, 13.37621
79, 0.79000, 11.54943
80, 0.80000, 20.82891
81, 0.81000, 32.56426
82, 0.82000, 27.69602
83, 0.83000, 30.03909
84, 0.84000, 29.74899
85, 0.85000, 41.63372
86, 0.86000, 42.47575
87, 0.87000, 30.56183
88, 0.88000, 33.54588
89, 0.89000, 36.65251
90, 0.90000, 35.27387
91, 0.91000, 33.57523
92, 0.92000, 33.07327
93, 0.93000, 44.05322
94, 0.94000, 39.51687
95, 0.95000, 35.74967
96, 0.96000, 33.70228
97, 0.97000, 32.85724
98, 0.98000, 24.50944
99, 0.99000, 36.11696
100, 1.00000, 41.97941
101, 1.01000, 36.82934
102, 1.02000, 30.86402
103, 1.03000, 39.56331
104, 1.04000, 35.87970
105, 1.05000, 36.20324
106, 1.06000, 41.19710
107, 1.07000, 48.75194
108, 1.08000, 38.86925
109, 1.09000, 28.03902
110, 1.10000, 35.49724
111, 1.11000, 37.69215
112, 1.12000, 43.19186
113, 1.13000, 44.53703
114, 1.14000, 25.91401
115, 1.15000, 37.18342
116, 1.16000, 37.23273
117, 1.17000, 30.81937
118, 1.18000, 34.21551
119, 1.19000, 27.01596
120, 1.20000, 32.06380
121, 1.21000, 44.71288
122, 1.22000, 29.26328
123, 1.23000, 43.94998
124, 1.24000, 39.42619
125, 1.25000, 35.27144
126, 1.26000, 39.37916
127, 1.27000, 48.28652
128, 1.28000, 47.54403
129, 1.29000, 48.80510
130, 1.30000, 43.78327
131, 1.31000, 40.26355
132, 1.32000, 48.57260
133, 1.33000, 42.25789
134, 1.34000, 30.27536
135, 1.35000, 40.05954
136, 1.36000, 24.51039
137, 1.37000, 20.38718
138, 1.38000, 25.28344
139, 1.39000, 38.83954
140, 1.40000, 31.86380
141, 1.41000, 27.73295
142, 1.42000, 37.78722
143, 1.43000, 41.43987
144, 1.44000, 31.97619
145, 1.45000, 28.71657
146, 1.46000, 41.00727
147, 1.47000, 30.42224
148, 1.48000, 34.11565
149, 1.49000, 35.99332
150, 1.50000, 36.38025
151, 1.51000, 30.66887
152, 1.52000, 37.92530
153, 1.53000, 32.48951
154, 1.54000, 30.47863
155, 1.55000, 45.06275
156, 1.56000, 28.12369
157, 1.57000, 36.44471
158, 1.58000, 33.74337
159, 1.59000, 31.53883
160, 1.60000, 29.31582
161, 1.61000, 36.79357
162, 1.62000, 41.26224
163, 1.63000, 32.78824
164, 1.64000, 37.53610
165, 1.65000, 33.88769
166, 1.66000, 21.63853
167, 1.67000, 28.64628
168, 1.68000, 43.83323
169, 1.69000, 35.32326
170, 1.70000, 26.48533
171, 1.71000, 36.42333
172, 1.72000, 31.40821
173, 1.73000, 32.14379
174, 1.74000, 32.13401
175, 1.75000, 30.74383
176, 1.76000, 50.00627
177, 1.77000, 43.31958
178, 1.78000, 43.04271
179, 1.79000, 40.34274
180, 1.80000, 33.48410
181, 1.81000, 44.20425
182, 1.82000, 45.69620
183, 1.83000, 39.09332
184, 1.84000, 40.53158
185, 1.85000, 29.31924
186, 1.86000, 19.75838
187, 1.87000, 31.53005
188, 1.88000, 35.15033
189, 1.89000, 43.97287
190, 1.90000, 34.21962
191, 1.91000, 33.39277
192, 1.92000, 33.83709
193, 1.93000, 34.68066
194, 1.94000, 27.13100
195, 1.95000, 38.27465
196, 1.96000, 26.68315
197, 1.97000, 22.42345
198, 1.98000, 33.75009
199, 1.99000, 36.37812
200, 2.00000, 32.28585
201, 2.01000, 33.29968
202, 2.02000, 19.34927
203, 2.03000, 27.50177
204, 2.04000, 32.20326
205, 2.05000, 31.67138
206, 2.06000, 33.91492
207, 2.07000, 26.63873
208, 2.08000, 31.95617
209, 2.09000, 33.25173
210, 2.10000, 35.09591
211, 2.11000, 31.98317
212, 2.12000, 30.29677
213, 2.13000, 32.25974
214, 2.14000, 27.18571
215, 2.15000, 21.99205
216, 2.16000, 30.31022
217, 2.17000, 27.49947
218, 2.18000, 28.47334
219, 2.19000, 24.81460
220, 2.20000, 29.02068
221, 2.21000, 31.38778
222, 2.22000, 33.71363
223, 2.23000, 28.93116
224, 2.24000, 20.64267
225, 2.25000, 34.06288
226, 2.26000, 16.93282
227, 2.27000, 14.52771
228, 2.28000, 25.12522
229, 2.29000, 25.32430
230, 2.30000, 18.38010
231, 2.31000, 22.44800
232, 2.32000, 17.99124
233, 2.33000, 16.75206
234, 2.34000, 28.60727
235, 2.35000, 24.53530
236, 2.36000, 32.28589
237, 2.37000, 31.57814
238, 2.38000, 28.66570
239, 2.39000, 32.22400
240, 2.40000, 22.69722
241, 2.41000, 24.84154
242, 2.42000, 22.27438
243, 2.43000, 25.00580
244, 2.44000, 26.61709
245, 2.45000, 29.52251
246, 2.46000, 27.61209
247, 2.47000, 29.20437
248, 2.48000, 29.17291
249, 2.49000, 30.11089
250, 2.50000, 28.23765
251, 2.51000, 32.57997
252, 2.52000, 24.10559
253, 2.53000, 24.00484
254, 2.54000, 25.70629
255, 2.55000, 36.54938
256, 2.56000, 23.86815
257, 2.57000, 21.70356
258, 2.58000, 30.34656
259, 2.59000, 21.06983
260, 2.60000, 21.71048
261, 2.61000, 17.65736
262, 2.62000, 16.53932
263, 2.63000, 13.56044
264, 2.64000, 17.20921
265, 2.65000, 25.91808
266, 2.66000, 26.79027
267, 2.67000, 30.78409
268, 2.68000, 32.95900
269, 2.69000, 33.87958
270, 2.70000, 24.99926
271, 2.71000, 28.23965
272, 2.72000, 19.80164
273, 2.73000, 31.45405
274, 2.74000, 25.13359
275, 2.75000, 21.51193
276, 2.76000, 24.67961
277, 2.77000, 24.28186
278, 2.78000, 28.32366
279, 2.79000, 24.44273
280, 2.80000, 26.09113
281, 2.81000, 22.35293
282, 2.82000, 21.54550
283, 2.83000, 27.36603
284, 2.84000, 30.48806
285, 2.85000, 31.99097
286, 2.86000, 19.61677
287, 2.87000, 21.07575
288, 2.88000, 27.61949
289, 2.89000, 32.39206
290, 2.90000, 27.62288
291, 2.91000, 27.02857
292, 2.92000, 26.71786
293, 2.93000, 27.80336
294, 2.94000, 27.92863
295, 2.95000, 22.73517
296, 2.96000, 31.15750
297, 2.97000, 27.56072
298, 2.98000, 22.49973
299, 2.99000, 26.16711
300, 3.00000, 22.75647
301, 3.01000, 23.18762
302, 3.02000, 21.56943
303, 3.03000, 22.40847
304, 3.04000, 26.96413
305, 3.05000, 30.82072
306, 3.06000, 18.50514
307, 3.07000, 17.05145
308, 3.08000, 22.03895
309, 3.09000, 28.83491
310, 3.10000, 32.92426
311, 3.11000, 27.25530
312, 3.12000, 18.44767
313, 3.13000, 24.43881
314, 3.14000, 23.25904
315, 3.15000, 36.36137
316, 3.16000, 32.77412
317, 3.17000, 40.94626
318, 3.18000, 32.62160
319, 3.19000, 22.94877
320, 3.20000, 25.71988
321, 3.21000, 25.91952
322, 3.22000, 40.71671
323, 3.23000, 24.79437
324, 3.24000, 39.01902
325, 3.25000, 17.82544
326, 3.26000, 22.97971
327, 3.27000, 18.92129
328, 3.28000, 20.29117
329, 3.29000, 24.25824
330, 3.30000, 27.74628
331, 3.31000, 25.44825
332, 3.32000, 36.90147
333, 3.33000, 22.31850
334, 3.34000, 19.79119
335, 3.35000, 23.69826
336, 3.36000, 30.56012
337, 3.37000, 24.14296
338, 3.38000, 24.40099
339, 3.39000, 19.09801
340, 3.40000, 23.00624
341, 3.41000, 22.89126
342, 3.42000, 25.20653
343, 3.43000, 24.76518
344, 3.44000, 23.17518
345, 3.45000, 25.23030
346, 3.46000, 28.02460
347, 3.47000, 39.02875
348, 3.48000, 30.07851
349, 3.49000, 25.63084
350, 3.50000, 22.68695
351, 3.51000, 27.90130
352, 3.52000, 28.00700
353, 3.53000, 31.31644
354, 3.54000, 34.39429
355, 3.55000, 35.89763
356, 3.56000, 18.98840
357, 3.57000, 25.06428
358, 3.58000, 20.93458
359, 3.59000, 19.22775
360, 3.60000, 30.00404
361, 3.61000, 24.71491
362, 3.62000, 28.69386
363, 3.63000, 30.11476
364, 3.64000, 21.55090
365, 3.65000, 19.50643
366, 3.66000, 30.54942
367, 3.67000, 25.37059
368, 3.68000, 25.48983
369, 3.69000, 29.91474
370, 3.70000, 28.49525
371, 3.71000, 25.52949
372, 3.72000, 30.16174
373, 3.73000, 26.82851
374, 3.74000, 33.88827
375, 3.75000, 33.93091
376, 3.76000, 30.90560
377, 3.77000, 34.60674
378, 3.78000, 24.61625
379, 3.79000, 29.15964
380, 3.80000, 30.48319
381, 3.81000, 23.49100
382, 3.82000, 20.56931
383, 3.83000, 28.26729
384, 3.84000, 22.06514
385, 3.85000, 28.74013
386, 3.86000, 18.73187
387, 3.87000, 28.43157
388, 3.88000, 19.78110
389, 3.89000, 28.09796
390, 3.90000, 18.91715
391, 3.91000, 15.74073
392, 3.92000, 19.28426
393, 3.93000, 17.88460
394, 3.94000, 20.10956
395, 3.95000, 23.65841
396, 3.96000, 26.06244
397, 3.97000, 27.44389
398, 3.98000, 29.24690
399, 3.99000, 23.09822
400, 4.00000, 20.07498
401, 4.01000, 23.63053
402, 4.02000, 19.50196
403, 4.03000, 22.14928
404, 4.04000, 28.76080
405, 4.05000, 29.83640
406, 4.06000, 26.62123
407, 4.07000, 18.82817
408, 4.08000, 19.56345
409, 4.09000, 23.85375
410, 4.10000, 22.15797
411, 4.11000, 30.24085
412, 4.12000, 33.79742
413, 4.13000, 28.91828
414, 4.14000, 21.70408
415, 4.15000, 22.03772
416, 4.16000, 20.22007
417, 4.17000, 23.00041
418, 4.18000, 24.43989
419, 4.19000, 23.64178
420, 4.20000, 29.09500
421, 4.21000, 31.47224
422, 4.22000, 18.82135
423, 4.23000, 20.16658
424, 4.24000, 15.98296
425, 4.25000, 25.44180
426, 4.26000, 28.56183
427, 4.27000, 28.99514
428, 4.28000, 30.82961
429, 4.29000, 30.61694
430, 4.30000, 25.81414
431, 4.31000, 23.20867
432, 4.32000, 16.19040
433, 4.33000, 20.12166
434, 4.34000, 18.05165
435, 4.35000, 23.18081
436, 4.36000, 21.15464
437, 4.37000, 19.01123
438, 4.38000, 19.04451
439, 4.39000, 22.11502
440, 4.40000, 26.05183
441, 4.41000, 22.96504
442, 4.42000, 27.05457
443, 4.43000, 29.27134
444, 4.44000, 24.16356
445, 4.45000, 20.21248
446, 4.46000, 17.17244
447, 4.47000, 18.62380
448, 4.48000, 25.90767
449, 4.49000, 27.52323
450, 4.50000, 26.89981
451, 4.51000, 24.06837
452, 4.52000, 23.73032
453, 4.53000, 15.68057
454, 4.54000, 22.70213
455, 4.55000, 22.83750
456, 4.56000, 19.90137
457, 4.57000, 21.24917
458, 4.58000, 23.05401
459, 4.59000, 28.10432
460, 4.60000, 28.43468
461, 4.61000, 23.52743
462, 4.62000, 21.84056
463, 4.63000, 24.21984
464, 4.64000, 19.21522
465, 4.65000, 18.11593
466, 4.66000, 24.57131
467, 4.67000, 24.91244
468, 4.68000, 18.43645
469, 4.69000, 18.83544
470, 4.70000, 21.17638
471, 4.71000, 23.26896
472, 4.72000, 31.29655
473, 4.73000, 26.43056
474, 4.74000, 31.26846
475, 4.75000, 33.03744
476, 4.76000, 28.54455
477, 4.77000, 21.13037
478, 4.78000, 25.96542
479, 4.79000, 25.71364
480, 4.80000, 21.98510
481, 4.81000, 21.07959
482, 4.82000, 19.20453
483, 4.83000, 19.15658
484, 4.84000, 28.44183
485, 4.85000, 24.59239
486, 4.86000, 24.13887
487, 4.87000, 24.80451
488, 4.88000, 28.71859
489, 4.89000, 41.87369
490, 4.90000, 25.34212
491, 4.91000, 29.08837
492, 4.92000, 19.99882
493, 4.93000, 21.19778
494, 4.94000, 21.42921
495, 4.95000, 25.06717
496, 4.96000, 27.46241
497, 4.97000, 30.68367
498, 4.98000, 27.56135
499, 4.99000, 24.48217
500, 5.00000, 20.45406
501, 5.01000, 22.27269
502, 5.02000, 22.47191
503, 5.03000, 29.22786
504, 5.04000, 23.06413
505, 5.05000, 15.46805
506, 5.06000, 25.74374
507, 5.07000, 20.70551
508, 5.08000, 16.57110
509, 5.09000, 22.63752
510, 5.10000, 21.64853
511, 5.11000, 24.39848
512, 5.12000, 24.62255
513, 5.13000, 26.87032
514, 5.14000, 20.12646
515, 5.15000, 18.89004
516, 5.16000, 19.24593
517, 5.17000, 19.89419
518, 5.18000, 21.28834
519, 5.19000, 29.35947
520, 5.20000, 30.51681
521, 5.21000, 38.14601
522, 5.22000, 34.23285
523, 5.23000, 19.88930
524, 5.24000, 15.78607
525, 5.25000, 16.66157
526, 5.26000, 18.27319
527, 5.27000, 19.78348
528, 5.28000, 23.99662
529, 5.29000, 29.25953
530, 5.30000, 22.58879
531, 5.31000, 24.55917
532, 5.32000, 24.03891
533, 5.33000, 21.50639
534, 5.34000, 21.42555
535, 5.35000, 19.15731
536, 5.36000, 22.57755
537, 5.37000, 20.45124
538, 5.38000, 34.50869
539, 5.39000, 22.85715
540, 5.40000, 26.89634
541, 5.41000, 23.77926
542, 5.42000, 30.85113
543, 5.43000, 27.49578
544, 5.44000, 28.87706
545, 5.45000, 24.79212
546, 5.46000, 22.55607
547, 5.47000, 23.96572
548, 5.48000, 16.77390
549, 5.49000, 20.67317
550, 5.50000, 22.15704
551, 5.51000, 20.09822
552, 5.52000, 26.45402
553, 5.53000, 24.74624
554, 5.54000, 29.75975
555, 5.55000, 23.64587
556, 5.56000, 24.55571
557, 5.57000, 21.59890
558, 5.58000, 29.19741
559, 5.59000, 20.23247
560, 5.60000, 25.06975
561, 5.61000, 26.89294
562, 5.62000, 21.70698
563, 5.63000, 21.57807
564, 5.64000, 22.19053
565, 5.65000, 25.30100
566, 5.66000, 25.91055
567, 5.67000, 23.46614
568, 5.68000, 17.27653
569, 5.69000, 23.39964
570, 5.70000, 21.59285
571, 5.71000, 18.38442
572, 5.72000, 19.43554
573, 5.73000, 20.96872
574, 5.74000, 18.32596
575, 5.75000, 18.85144
576, 5.76000, 23.62747
577, 5.77000, 21.46844
578, 5.78000, 26.50223
579, 5.79000, 28.41575
580, 5.80000, 17.05202
581, 5.81000, 25.77413
582, 5.82000, 25.04450
583, 5.83000, 22.73891
584, 5.84000, 27.53520
585, 5.85000, 22.23334
586, 5.86000, 23.74445
587, 5.87000, 27.64791
588, 5.88000, 25.27813
589, 5.89000, 25.35085
590, 5.90000, 30.61192
591, 5.91000, 24.35276
592, 5.92000, 29.40282
593, 5.93000, 31.52974
594, 5.94000, 27.83255
595, 5.95000, 22.99000
596, 5.96000, 15.45936
597, 5.97000, 16.46299
598, 5.98000, 22.28307
599, 5.99000, 21.36905
600, 6.00000, 31.95129
601, 6.01000, 30.99502
602, 6.02000, 34.00564
603, 6.03000, 19.66177
604, 6.04000, 16.93122
605, 6.05000, 17.37306
606, 6.06000, 16.96011
607, 6.07000, 16.52242
608, 6.08000, 20.18089
609, 6.09000, 19.74547
610, 6.10000, 21.32053
611, 6.11000, 25.93077
612, 6.12000, 22.87911
613, 6.13000, 23.75127
614, 6.14000, 31.80307
615, 6.15000, 27.15826
616, 6.16000, 25.66540
617, 6.17000, 29.81197
618, 6.18000, 22.88993
619, 6.19000, 26.38368
620, 6.20000, 29.64905
621, 6.21000, 25.14681
622, 6.22000, 29.76477
623, 6.23000, 30.60916
624, 6.24000, 30.05800
625, 6.25000, 27.73704
626, 6.26000, 23.15408
627, 6.27000, 14.72545
628, 6.28000, 22.27604
629, 6.29000, 22.95807
630, 6.30000, 27.97845
631, 6.31000, 18.10414
632, 6.32000, 23.67072
633, 6.33000, 25.65872
634, 6.34000, 22.78496
635, 6.35000, 20.33522
636, 6.36000, 20.47857
637, 6.37000, 20.53186
638, 6.38000, 25.47468
639, 6.39000, 25.67967
640, 6.40000, 24.90260
641, 6.41000, 28.81609
642, 6.42000, 29.22378
643, 6.43000, 24.39784
644, 6.44000, 22.47150
645, 6.45000, 26.75709
646, 6.46000, 29.02573
647, 6.47000, 31.35976
648, 6.48000, 31.65796
649, 6.49000, 26.01754
650, 6.50000, 19.34032
651, 6.51000, 17.89323
