nt, t, solve_time
285, 2.85000, 22.67267
286, 2.86000, 24.53556
287, 2.87000, 28.20723
288, 2.88000, 24.42513
289, 2.89000, 30.18289
290, 2.90000, 37.40166
291, 2.91000, 32.28049
292, 2.92000, 26.00183
293, 2.93000, 25.28028
294, 2.94000, 20.34812
295, 2.95000, 31.01319
296, 2.96000, 31.36299
297, 2.97000, 34.69243
298, 2.98000, 28.84509
299, 2.99000, 21.49951
300, 3.00000, 26.85599
301, 3.01000, 26.72415
302, 3.02000, 28.50082
303, 3.03000, 25.85042
304, 3.04000, 31.14649
305, 3.05000, 29.63059
306, 3.06000, 28.48139
307, 3.07000, 30.21621
308, 3.08000, 31.50315
309, 3.09000, 27.05026
310, 3.10000, 24.82396
311, 3.11000, 18.58370
312, 3.12000, 19.27880
313, 3.13000, 22.42363
314, 3.14000, 34.14304
315, 3.15000, 25.91794
316, 3.16000, 24.67489
317, 3.17000, 24.31255
318, 3.18000, 28.89943
319, 3.19000, 27.94211
320, 3.20000, 28.86560
321, 3.21000, 30.43247
322, 3.22000, 37.61956
323, 3.23000, 31.10034
324, 3.24000, 33.00837
325, 3.25000, 32.02638
326, 3.26000, 35.60243
327, 3.27000, 33.74796
328, 3.28000, 27.81417
329, 3.29000, 38.33339
330, 3.30000, 35.91729
331, 3.31000, 19.02398
332, 3.32000, 44.91454
333, 3.33000, 36.27389
334, 3.34000, 29.57782
335, 3.35000, 31.16650
336, 3.36000, 28.04262
337, 3.37000, 32.71272
338, 3.38000, 35.83454
339, 3.39000, 33.92944
340, 3.40000, 33.04320
341, 3.41000, 27.35168
342, 3.42000, 25.23702
343, 3.43000, 23.22524
344, 3.44000, 28.83529
345, 3.45000, 32.65258
346, 3.46000, 28.75343
347, 3.47000, 34.80420
348, 3.48000, 33.58884
349, 3.49000, 43.83066
350, 3.50000, 35.72953
351, 3.51000, 35.39866
352, 3.52000, 33.39424
353, 3.53000, 38.79436
354, 3.54000, 33.77664
355, 3.55000, 41.55607
356, 3.56000, 41.31263
357, 3.57000, 33.02869
358, 3.58000, 24.59401
359, 3.59000, 27.93746
360, 3.60000, 21.56784
361, 3.61000, 21.63647
362, 3.62000, 19.05632
363, 3.63000, 24.20005
364, 3.64000, 23.98136
365, 3.65000, 27.87946
366, 3.66000, 28.85059
367, 3.67000, 33.62947
368, 3.68000, 31.87109
369, 3.69000, 36.28484
370, 3.70000, 39.96305
371, 3.71000, 38.62201
372, 3.72000, 39.34740
373, 3.73000, 27.16905
374, 3.74000, 21.86305
375, 3.75000, 21.93563
376, 3.76000, 27.66189
377, 3.77000, 29.12305
378, 3.78000, 20.55001
379, 3.79000, 28.62440
380, 3.80000, 26.03938
381, 3.81000, 29.92473
382, 3.82000, 37.66306
383, 3.83000, 38.90982
384, 3.84000, 28.45205
385, 3.85000, 27.90149
386, 3.86000, 27.23896
387, 3.87000, 24.54239
388, 3.88000, 25.79867
389, 3.89000, 23.60033
390, 3.90000, 29.70707
391, 3.91000, 26.87658
392, 3.92000, 21.68125
393, 3.93000, 21.95706
394, 3.94000, 25.09888
395, 3.95000, 25.24973
396, 3.96000, 27.57447
397, 3.97000, 20.66045
398, 3.98000, 23.59777
399, 3.99000, 20.79737
400, 4.00000, 25.30920
401, 4.01000, 26.47151
402, 4.02000, 27.85254
403, 4.03000, 29.34390
404, 4.04000, 26.52428
405, 4.05000, 21.54824
406, 4.06000, 22.19092
407, 4.07000, 27.40834
408, 4.08000, 26.69571
409, 4.09000, 28.92753
410, 4.10000, 23.78737
411, 4.11000, 31.54277
412, 4.12000, 34.44051
413, 4.13000, 31.06246
414, 4.14000, 36.15395
415, 4.15000, 34.38767
416, 4.16000, 36.05510
417, 4.17000, 32.17218
418, 4.18000, 30.69210
419, 4.19000, 34.94970
420, 4.20000, 29.26909
421, 4.21000, 20.69059
422, 4.22000, 18.01321
423, 4.23000, 22.92140
424, 4.24000, 27.55176
425, 4.25000, 26.18544
426, 4.26000, 20.05189
427, 4.27000, 22.60909
428, 4.28000, 23.57982
429, 4.29000, 25.70469
430, 4.30000, 27.80106
431, 4.31000, 29.49148
432, 4.32000, 30.60723
433, 4.33000, 29.42947
434, 4.34000, 34.32362
435, 4.35000, 27.83086
436, 4.36000, 38.74225
437, 4.37000, 33.13010
438, 4.38000, 19.15553
439, 4.39000, 16.74794
440, 4.40000, 21.05490
441, 4.41000, 22.64346
442, 4.42000, 16.85585
443, 4.43000, 23.43368
444, 4.44000, 33.88041
445, 4.45000, 31.74130
446, 4.46000, 36.75321
447, 4.47000, 28.11417
448, 4.48000, 24.77726
449, 4.49000, 35.30477
450, 4.50000, 33.90745
451, 4.51000, 30.39018
452, 4.52000, 29.53700
453, 4.53000, 34.42512
454, 4.54000, 35.47564
455, 4.55000, 21.07169
456, 4.56000, 30.71762
457, 4.57000, 31.34543
458, 4.58000, 24.19226
459, 4.59000, 27.21899
460, 4.60000, 32.86266
461, 4.61000, 20.67952
462, 4.62000, 22.88789
463, 4.63000, 28.11189
464, 4.64000, 24.89423
465, 4.65000, 26.92397
466, 4.66000, 24.60953
467, 4.67000, 23.85168
468, 4.68000, 25.40601
469, 4.69000, 25.51537
470, 4.70000, 27.22698
471, 4.71000, 19.56175
472, 4.72000, 22.68750
473, 4.73000, 25.01963
474, 4.74000, 31.50820
475, 4.75000, 30.66588
476, 4.76000, 24.29688
477, 4.77000, 31.21626
478, 4.78000, 27.92391
479, 4.79000, 29.76699
480, 4.80000, 29.21383
481, 4.81000, 21.79088
482, 4.82000, 34.88777
483, 4.83000, 23.38848
484, 4.84000, 27.23839
485, 4.85000, 31.62876
486, 4.86000, 27.27571
487, 4.87000, 17.88299
488, 4.88000, 17.48838
489, 4.89000, 22.97667
490, 4.90000, 24.16631
491, 4.91000, 26.98442
492, 4.92000, 26.81574
493, 4.93000, 21.39920
494, 4.94000, 24.28737
495, 4.95000, 29.00495
496, 4.96000, 34.73884
497, 4.97000, 32.45148
498, 4.98000, 34.18409
499, 4.99000, 30.23906
500, 5.00000, 26.11061
501, 5.01000, 27.07669
502, 5.02000, 31.84161
503, 5.03000, 29.85854
504, 5.04000, 30.37117
505, 5.05000, 29.32956
506, 5.06000, 29.72919
507, 5.07000, 28.28110
508, 5.08000, 25.65687
509, 5.09000, 28.32370
510, 5.10000, 29.16675
511, 5.11000, 32.60420
512, 5.12000, 25.08964
513, 5.13000, 21.01963
514, 5.14000, 19.39291
515, 5.15000, 27.44507
516, 5.16000, 32.66633
517, 5.17000, 32.69190
518, 5.18000, 28.17029
519, 5.19000, 27.35738
520, 5.20000, 19.41348
521, 5.21000, 17.85056
522, 5.22000, 25.83561
523, 5.23000, 22.69587
524, 5.24000, 19.21444
525, 5.25000, 21.96617
526, 5.26000, 31.13501
527, 5.27000, 33.15498
528, 5.28000, 35.05512
529, 5.29000, 30.69986
530, 5.30000, 31.05902
531, 5.31000, 32.98269
532, 5.32000, 24.89267
533, 5.33000, 25.60766
534, 5.34000, 28.05318
535, 5.35000, 22.40945
536, 5.36000, 17.38296
537, 5.37000, 22.96916
538, 5.38000, 25.30510
539, 5.39000, 19.59609
540, 5.40000, 17.50599
541, 5.41000, 20.41234
542, 5.42000, 29.66490
543, 5.43000, 33.52729
544, 5.44000, 40.42668
545, 5.45000, 34.57864
546, 5.46000, 28.14168
547, 5.47000, 23.71218
548, 5.48000, 21.64846
549, 5.49000, 21.88257
550, 5.50000, 24.33088
551, 5.51000, 27.61855
552, 5.52000, 24.85492
553, 5.53000, 30.16304
554, 5.54000, 29.89761
555, 5.55000, 27.70382
556, 5.56000, 28.98381
557, 5.57000, 25.40388
558, 5.58000, 31.41895
559, 5.59000, 33.73755
560, 5.60000, 36.20280
561, 5.61000, 26.97291
562, 5.62000, 32.67302
563, 5.63000, 30.29364
564, 5.64000, 28.15049
565, 5.65000, 28.50978
566, 5.66000, 30.78046
567, 5.67000, 27.93535
568, 5.68000, 25.19057
569, 5.69000, 18.58542
570, 5.70000, 18.03737
571, 5.71000, 25.82787
572, 5.72000, 27.84772
573, 5.73000, 31.90450
574, 5.74000, 33.11092
575, 5.75000, 32.47076
576, 5.76000, 31.72201
577, 5.77000, 35.03517
578, 5.78000, 31.44339
579, 5.79000, 26.19654
580, 5.80000, 33.56746
581, 5.81000, 36.40687
582, 5.82000, 36.37906
583, 5.83000, 27.71970
584, 5.84000, 24.93673
585, 5.85000, 27.88717
586, 5.86000, 26.22103
587, 5.87000, 24.53330
588, 5.88000, 30.37422
589, 5.89000, 28.50272
590, 5.90000, 29.62513
591, 5.91000, 30.64823
592, 5.92000, 30.63661
593, 5.93000, 36.01343
594, 5.94000, 28.80632
595, 5.95000, 31.96880
596, 5.96000, 26.01607
597, 5.97000, 29.98004
598, 5.98000, 30.74342
599, 5.99000, 33.09832
600, 6.00000, 33.45076
601, 6.01000, 26.66148
602, 6.02000, 32.25286
603, 6.03000, 27.05615
604, 6.04000, 27.24728
605, 6.05000, 27.50798
606, 6.06000, 26.14669
607, 6.07000, 35.59202
608, 6.08000, 34.01365
609, 6.09000, 31.20614
610, 6.10000, 26.15910
611, 6.11000, 28.68794
612, 6.12000, 24.54235
613, 6.13000, 20.41712
614, 6.14000, 21.26023
615, 6.15000, 26.51697
616, 6.16000, 27.80688
617, 6.17000, 36.10399
618, 6.18000, 30.55110
619, 6.19000, 25.36352
620, 6.20000, 22.60231
621, 6.21000, 26.40766
622, 6.22000, 26.45053
623, 6.23000, 34.87336
624, 6.24000, 40.64063
625, 6.25000, 18.89193
626, 6.26000, 22.06121
627, 6.27000, 24.89530
628, 6.28000, 32.59056
629, 6.29000, 32.22436
630, 6.30000, 34.34465
631, 6.31000, 26.69915
632, 6.32000, 21.27702
633, 6.33000, 21.22755
634, 6.34000, 24.03456
635, 6.35000, 26.94788
636, 6.36000, 27.21070
637, 6.37000, 24.98899
638, 6.38000, 25.34125
639, 6.39000, 26.37796
640, 6.40000, 24.94434
641, 6.41000, 38.52657
642, 6.42000, 28.11072
643, 6.43000, 33.03887
644, 6.44000, 27.38814
645, 6.45000, 25.26594
646, 6.46000, 26.27091
647, 6.47000, 25.95162
648, 6.48000, 22.75206
649, 6.49000, 29.26745
650, 6.50000, 25.11131
651, 6.51000, 24.04290
652, 6.52000, 24.86874
653, 6.53000, 27.07387
654, 6.54000, 29.12737
655, 6.55000, 29.01982
656, 6.56000, 25.21163
657, 6.57000, 26.51222
658, 6.58000, 31.87660
659, 6.59000, 34.89117
660, 6.60000, 37.25378
661, 6.61000, 33.21935
662, 6.62000, 34.52966
663, 6.63000, 29.57813
664, 6.64000, 41.19232
665, 6.65000, 37.24352
666, 6.66000, 25.41509
667, 6.67000, 21.83344
668, 6.68000, 25.66471
669, 6.69000, 25.86059
670, 6.70000, 18.02454
671, 6.71000, 22.82407
672, 6.72000, 29.15698
673, 6.73000, 23.89906
674, 6.74000, 21.74143
675, 6.75000, 28.62110
676, 6.76000, 22.39757
677, 6.77000, 28.32802
678, 6.78000, 33.58296
679, 6.79000, 26.37618
680, 6.80000, 29.55456
681, 6.81000, 32.52934
682, 6.82000, 30.15946
683, 6.83000, 21.93487
684, 6.84000, 23.19987
685, 6.85000, 18.60724
686, 6.86000, 19.66747
687, 6.87000, 20.58098
688, 6.88000, 15.40120
689, 6.89000, 25.22187
690, 6.90000, 23.51764
691, 6.91000, 26.77309
692, 6.92000, 26.13466
693, 6.93000, 24.33109
694, 6.94000, 27.86737
695, 6.95000, 29.84338
696, 6.96000, 28.26355
697, 6.97000, 30.37801
698, 6.98000, 32.30281
699, 6.99000, 23.28848
700, 7.00000, 30.20643
701, 7.01000, 32.41706
702, 7.02000, 23.78006
703, 7.03000, 23.64635
704, 7.04000, 26.69167
705, 7.05000, 32.20486
706, 7.06000, 32.19352
707, 7.07000, 34.79311
708, 7.08000, 34.05215
709, 7.09000, 31.30973
710, 7.10000, 29.75108
711, 7.11000, 26.26111
712, 7.12000, 27.46615
713, 7.13000, 26.02262
714, 7.14000, 19.74742
715, 7.15000, 22.15081
716, 7.16000, 22.23494
717, 7.17000, 26.40918
718, 7.18000, 28.81622
719, 7.19000, 27.43177
720, 7.20000, 30.74449
721, 7.21000, 34.12100
722, 7.22000, 36.14762
723, 7.23000, 39.46011
724, 7.24000, 26.77903
725, 7.25000, 22.19008
726, 7.26000, 24.14440
727, 7.27000, 29.12704
728, 7.28000, 24.42166
729, 7.29000, 33.17578
730, 7.30000, 34.16091
731, 7.31000, 29.58739
732, 7.32000, 26.71290
733, 7.33000, 26.14186
734, 7.34000, 26.11895
735, 7.35000, 26.74100
736, 7.36000, 28.61245
737, 7.37000, 35.37447
738, 7.38000, 35.10210
739, 7.39000, 30.80077
740, 7.40000, 34.06363
741, 7.41000, 26.79692
742, 7.42000, 30.10394
743, 7.43000, 29.91423
744, 7.44000, 22.93251
745, 7.45000, 26.30390
746, 7.46000, 32.01266
747, 7.47000, 38.42703
748, 7.48000, 23.92419
749, 7.49000, 25.97485
750, 7.50000, 28.53412
751, 7.51000, 29.18437
752, 7.52000, 27.69045
753, 7.53000, 38.76840
754, 7.54000, 32.11196
755, 7.55000, 32.01371
756, 7.56000, 23.67986
757, 7.57000, 27.27446
758, 7.58000, 38.94014
759, 7.59000, 39.68765
760, 7.60000, 32.68812
761, 7.61000, 36.12802
762, 7.62000, 36.33015
763, 7.63000, 27.38996
764, 7.64000, 21.96549
765, 7.65000, 27.86144
766, 7.66000, 26.66329
767, 7.67000, 26.27155
768, 7.68000, 21.41481
769, 7.69000, 30.00167
770, 7.70000, 38.51029
771, 7.71000, 31.51565
772, 7.72000, 23.91978
773, 7.73000, 30.92413
774, 7.74000, 28.68319
775, 7.75000, 33.19989
776, 7.76000, 27.39117
777, 7.77000, 34.17743
778, 7.78000, 31.78482
779, 7.79000, 26.93432
780, 7.80000, 29.52734
781, 7.81000, 24.21888
782, 7.82000, 23.96917
783, 7.83000, 24.83088
784, 7.84000, 25.19567
785, 7.85000, 32.17496
786, 7.86000, 29.25303
787, 7.87000, 29.36647
788, 7.88000, 31.27165
789, 7.89000, 30.84099
790, 7.90000, 28.69929
791, 7.91000, 31.16575
792, 7.92000, 38.39676
793, 7.93000, 32.18600
794, 7.94000, 33.89494
795, 7.95000, 32.53385
796, 7.96000, 36.46417
797, 7.97000, 28.37900
798, 7.98000, 21.13529
799, 7.99000, 23.11886
800, 8.00000, 21.96052
801, 8.01000, 26.94631
802, 8.02000, 27.06770
803, 8.03000, 34.10016
804, 8.04000, 31.59150
805, 8.05000, 29.87962
806, 8.06000, 22.61999
807, 8.07000, 24.98447
808, 8.08000, 30.68494
809, 8.09000, 25.29855
810, 8.10000, 22.95661
811, 8.11000, 20.95372
812, 8.12000, 27.21302
813, 8.13000, 21.47088
814, 8.14000, 18.00973
815, 8.15000, 22.06455
816, 8.16000, 20.85605
817, 8.17000, 23.57397
818, 8.18000, 26.45650
819, 8.19000, 34.75087
820, 8.20000, 30.44900
821, 8.21000, 35.47065
822, 8.22000, 32.95568
823, 8.23000, 28.70501
824, 8.24000, 29.72852
825, 8.25000, 39.03510
826, 8.26000, 30.39020
827, 8.27000, 23.73253
828, 8.28000, 31.38727
829, 8.29000, 24.45290
830, 8.30000, 31.80404
831, 8.31000, 30.25329
832, 8.32000, 23.92161
833, 8.33000, 22.82894
834, 8.34000, 26.81213
835, 8.35000, 37.07583
836, 8.36000, 32.60985
837, 8.37000, 26.10329
838, 8.38000, 31.31515
839, 8.39000, 25.10135
840, 8.40000, 29.12366
841, 8.41000, 37.71245
842, 8.42000, 26.54019
843, 8.43000, 27.50999
844, 8.44000, 31.50846
845, 8.45000, 31.29228
846, 8.46000, 27.90820
847, 8.47000, 32.85207
848, 8.48000, 19.05997
849, 8.49000, 20.54295
850, 8.50000, 21.43396
851, 8.51000, 19.96501
852, 8.52000, 27.30207
853, 8.53000, 28.92640
854, 8.54000, 25.13501
855, 8.55000, 37.35564
856, 8.56000, 26.81283
857, 8.57000, 33.21636
858, 8.58000, 34.69073
859, 8.59000, 28.63605
860, 8.60000, 28.77346
861, 8.61000, 32.40853
862, 8.62000, 23.64690
863, 8.63000, 26.30580
864, 8.64000, 25.00329
865, 8.65000, 23.44200
866, 8.66000, 27.30157
867, 8.67000, 26.65456
868, 8.68000, 25.18229
869, 8.69000, 23.95439
870, 8.70000, 26.23300
871, 8.71000, 29.36268
872, 8.72000, 33.24668
873, 8.73000, 31.18927
874, 8.74000, 30.22585
875, 8.75000, 29.62999
876, 8.76000, 30.07385
877, 8.77000, 32.13501
878, 8.78000, 23.56716
879, 8.79000, 27.77361
880, 8.80000, 24.82980
881, 8.81000, 21.03637
882, 8.82000, 27.93491
883, 8.83000, 31.72270
884, 8.84000, 27.47577
885, 8.85000, 27.59070
886, 8.86000, 32.20164
887, 8.87000, 29.62265
888, 8.88000, 33.18258
889, 8.89000, 30.38517
890, 8.90000, 19.44558
891, 8.91000, 18.61952
892, 8.92000, 19.98224
893, 8.93000, 29.03361
894, 8.94000, 25.26827
895, 8.95000, 22.38290
896, 8.96000, 21.67788
897, 8.97000, 28.71976
898, 8.98000, 26.39717
899, 8.99000, 24.54774
900, 9.00000, 21.76339
901, 9.01000, 20.88683
902, 9.02000, 21.98856
903, 9.03000, 21.93267
904, 9.04000, 25.37706
905, 9.05000, 26.35800
906, 9.06000, 32.90953
907, 9.07000, 34.08838
908, 9.08000, 32.56636
909, 9.09000, 24.71895
910, 9.10000, 21.66077
911, 9.11000, 25.81858
912, 9.12000, 22.69234
913, 9.13000, 19.69022
914, 9.14000, 16.63054
915, 9.15000, 18.31262
916, 9.16000, 27.43609
917, 9.17000, 27.69056
918, 9.18000, 24.20928
919, 9.19000, 22.97196
920, 9.20000, 29.33482
921, 9.21000, 30.04718
922, 9.22000, 37.75820
923, 9.23000, 35.26564
924, 9.24000, 32.99665
925, 9.25000, 36.87834
926, 9.26000, 21.68119
927, 9.27000, 18.01112
928, 9.28000, 21.46533
929, 9.29000, 26.17635
930, 9.30000, 26.36379
931, 9.31000, 22.89842
932, 9.32000, 17.14722
933, 9.33000, 34.06848
934, 9.34000, 37.14372
935, 9.35000, 32.88674
936, 9.36000, 29.45284
937, 9.37000, 28.92970
938, 9.38000, 28.29880
939, 9.39000, 32.07230
940, 9.40000, 32.65659
941, 9.41000, 35.85208
942, 9.42000, 32.85198
943, 9.43000, 27.83772
944, 9.44000, 17.39574
945, 9.45000, 18.59455
946, 9.46000, 18.10018
947, 9.47000, 23.28397
948, 9.48000, 22.42298
949, 9.49000, 36.93043
950, 9.50000, 37.89862
951, 9.51000, 25.09076
952, 9.52000, 25.56117
953, 9.53000, 31.86793
954, 9.54000, 30.05722
955, 9.55000, 32.50797
956, 9.56000, 29.11930
957, 9.57000, 27.13680
958, 9.58000, 26.72187
959, 9.59000, 28.65652
960, 9.60000, 24.62974
961, 9.61000, 21.33917
962, 9.62000, 20.41839
963, 9.63000, 30.69339
964, 9.64000, 25.72251
965, 9.65000, 26.36610
966, 9.66000, 28.32786
967, 9.67000, 36.78526
968, 9.68000, 29.36376
969, 9.69000, 37.72815
970, 9.70000, 38.22482
971, 9.71000, 32.28843
972, 9.72000, 31.66919
973, 9.73000, 35.48662
974, 9.74000, 37.75342
975, 9.75000, 36.80960
976, 9.76000, 23.09501
977, 9.77000, 21.90600
978, 9.78000, 21.00147
979, 9.79000, 16.86148
980, 9.80000, 18.10791
981, 9.81000, 21.04006
982, 9.82000, 30.83882
983, 9.83000, 30.95059
984, 9.84000, 21.17330
985, 9.85000, 24.49339
986, 9.86000, 28.05311
987, 9.87000, 32.13142
988, 9.88000, 28.57481
989, 9.89000, 34.22782
990, 9.90000, 31.44000
991, 9.91000, 23.56118
992, 9.92000, 19.39454
993, 9.93000, 22.38079
994, 9.94000, 20.27228
995, 9.95000, 21.89137
996, 9.96000, 24.59861
997, 9.97000, 22.70043
998, 9.98000, 32.90548
