nt, t, solve_time
1, 0.01000, 57.31692
2, 0.02000, 33.18826
3, 0.03000, 37.48129
4, 0.04000, 62.27751
5, 0.05000, 47.19836
6, 0.06000, 52.12947
7, 0.07000, 34.85122
8, 0.08000, 36.30877
9, 0.09000, 32.53329
10, 0.10000, 42.38322
11, 0.11000, 41.87087
12, 0.12000, 46.68653
13, 0.13000, 60.65431
14, 0.14000, 47.06452
15, 0.15000, 51.52639
16, 0.16000, 52.16237
17, 0.17000, 50.89807
18, 0.18000, 51.12112
19, 0.19000, 45.47728
20, 0.20000, 33.16167
21, 0.21000, 33.85742
22, 0.22000, 35.00440
23, 0.23000, 44.14936
24, 0.24000, 43.84808
25, 0.25000, 48.98067
26, 0.26000, 54.45647
27, 0.27000, 36.06544
28, 0.28000, 28.07238
29, 0.29000, 36.36788
30, 0.30000, 56.09168
31, 0.31000, 42.09054
32, 0.32000, 52.23288
33, 0.33000, 45.04004
34, 0.34000, 47.14403
35, 0.35000, 42.62241
36, 0.36000, 49.99751
37, 0.37000, 44.07430
38, 0.38000, 25.89787
39, 0.39000, 44.29999
40, 0.40000, 32.78250
41, 0.41000, 29.78862
42, 0.42000, 38.06801
43, 0.43000, 15.32028
44, 0.44000, 22.08305
45, 0.45000, 25.04863
46, 0.46000, 18.38752
47, 0.47000, 29.77101
48, 0.48000, 21.01288
49, 0.49000, 15.32670
50, 0.50000, 29.28618
51, 0.51000, 23.37128
52, 0.52000, 28.14131
53, 0.53000, 18.49960
54, 0.54000, 24.45145
55, 0.55000, 21.73129
56, 0.56000, 23.28041
57, 0.57000, 28.76316
58, 0.58000, 30.67372
59, 0.59000, 22.48034
60, 0.60000, 26.17679
61, 0.61000, 25.69085
62, 0.62000, 15.24779
63, 0.63000, 24.71151
64, 0.64000, 34.53407
65, 0.65000, 39.92889
66, 0.66000, 28.05565
67, 0.67000, 32.89913
68, 0.68000, 21.52831
69, 0.69000, 27.50289
70, 0.70000, 30.12115
71, 0.71000, 17.29861
72, 0.72000, 22.60734
73, 0.73000, 29.91537
74, 0.74000, 22.36224
75, 0.75000, 24.16673
76, 0.76000, 28.45860
77, 0.77000, 27.81905
78, 0.78000, 30.21550
79, 0.79000, 24.61387
80, 0.80000, 23.20263
81, 0.81000, 32.27767
82, 0.82000, 30.26986
83, 0.83000, 37.64314
84, 0.84000, 38.64786
85, 0.85000, 33.42830
86, 0.86000, 27.98535
87, 0.87000, 27.71472
88, 0.88000, 33.67650
89, 0.89000, 31.20025
90, 0.90000, 35.07330
91, 0.91000, 35.56749
92, 0.92000, 33.97396
93, 0.93000, 40.42539
94, 0.94000, 43.29105
95, 0.95000, 46.32236
96, 0.96000, 36.77251
97, 0.97000, 31.78349
98, 0.98000, 38.50446
99, 0.99000, 26.78517
100, 1.00000, 32.01190
101, 1.01000, 35.89080
102, 1.02000, 30.13701
103, 1.03000, 28.79038
104, 1.04000, 30.28024
105, 1.05000, 29.28411
106, 1.06000, 32.96994
107, 1.07000, 33.40364
108, 1.08000, 41.67178
109, 1.09000, 21.48953
110, 1.10000, 31.04309
111, 1.11000, 38.59479
112, 1.12000, 35.61312
113, 1.13000, 28.30852
114, 1.14000, 40.73980
115, 1.15000, 39.05159
116, 1.16000, 30.44603
117, 1.17000, 41.71513
118, 1.18000, 34.70080
119, 1.19000, 30.76336
120, 1.20000, 24.28270
121, 1.21000, 26.05930
122, 1.22000, 40.09411
123, 1.23000, 44.97488
124, 1.24000, 61.95461
125, 1.25000, 46.91988
126, 1.26000, 45.90548
127, 1.27000, 47.20352
128, 1.28000, 53.07541
129, 1.29000, 59.45053
130, 1.30000, 44.34545
131, 1.31000, 44.90355
132, 1.32000, 45.43692
133, 1.33000, 43.91274
134, 1.34000, 34.45592
135, 1.35000, 39.02125
136, 1.36000, 36.35323
137, 1.37000, 39.18688
138, 1.38000, 32.27131
139, 1.39000, 36.74234
140, 1.40000, 35.56221
141, 1.41000, 33.41490
142, 1.42000, 31.42095
143, 1.43000, 24.68968
144, 1.44000, 38.34046
145, 1.45000, 43.48626
146, 1.46000, 31.36689
147, 1.47000, 42.24510
148, 1.48000, 34.51549
149, 1.49000, 38.82484
150, 1.50000, 41.33699
151, 1.51000, 33.32263
152, 1.52000, 38.46514
153, 1.53000, 35.44865
154, 1.54000, 32.49768
155, 1.55000, 29.82348
156, 1.56000, 29.76478
157, 1.57000, 30.27303
158, 1.58000, 26.25530
159, 1.59000, 27.08605
160, 1.60000, 41.48693
161, 1.61000, 39.63957
162, 1.62000, 39.41601
163, 1.63000, 33.44314
164, 1.64000, 29.19548
165, 1.65000, 33.81417
166, 1.66000, 39.61447
167, 1.67000, 32.38571
168, 1.68000, 38.48824
169, 1.69000, 41.73574
170, 1.70000, 36.70349
171, 1.71000, 37.98922
172, 1.72000, 35.27578
173, 1.73000, 33.13862
174, 1.74000, 39.62447
175, 1.75000, 39.49492
176, 1.76000, 44.09659
177, 1.77000, 30.17884
178, 1.78000, 46.35790
179, 1.79000, 51.84181
180, 1.80000, 34.04541
181, 1.81000, 40.29343
182, 1.82000, 39.72204
183, 1.83000, 27.57817
184, 1.84000, 31.16296
185, 1.85000, 34.44769
186, 1.86000, 21.17387
187, 1.87000, 24.76514
188, 1.88000, 29.78007
189, 1.89000, 34.83928
190, 1.90000, 29.64535
191, 1.91000, 33.36659
192, 1.92000, 26.99281
193, 1.93000, 30.37112
194, 1.94000, 25.64705
195, 1.95000, 32.99599
