nt, t, solve_time
1, 0.01000, 60.79098
2, 0.02000, 54.24337
3, 0.03000, 43.58631
4, 0.04000, 38.43664
5, 0.05000, 37.35013
6, 0.06000, 40.25887
7, 0.07000, 52.26038
8, 0.08000, 27.42147
9, 0.09000, 40.90339
10, 0.10000, 33.84197
11, 0.11000, 30.05202
12, 0.12000, 46.28263
13, 0.13000, 33.31624
14, 0.14000, 45.53729
15, 0.15000, 44.97785
16, 0.16000, 39.37288
17, 0.17000, 34.82840
18, 0.18000, 26.07064
19, 0.19000, 25.39381
20, 0.20000, 34.05212
21, 0.21000, 37.82257
22, 0.22000, 36.72760
23, 0.23000, 44.72480
24, 0.24000, 49.64351
25, 0.25000, 47.82712
26, 0.26000, 39.68119
27, 0.27000, 26.59225
28, 0.28000, 58.21912
29, 0.29000, 37.24322
30, 0.30000, 27.74527
31, 0.31000, 41.48179
32, 0.32000, 45.05427
33, 0.33000, 34.07209
34, 0.34000, 43.63155
35, 0.35000, 44.99957
36, 0.36000, 25.18970
37, 0.37000, 43.79078
38, 0.38000, 37.36081
39, 0.39000, 35.63907
40, 0.40000, 41.30843
41, 0.41000, 43.44738
42, 0.42000, 32.79779
43, 0.43000, 27.83897
44, 0.44000, 25.63843
45, 0.45000, 33.35475
46, 0.46000, 27.88130
47, 0.47000, 23.24948
48, 0.48000, 38.21153
49, 0.49000, 22.19574
50, 0.50000, 22.17648
51, 0.51000, 23.09304
52, 0.52000, 27.91614
53, 0.53000, 21.64228
54, 0.54000, 22.37005
55, 0.55000, 18.46298
56, 0.56000, 22.05876
57, 0.57000, 17.27354
58, 0.58000, 15.38207
59, 0.59000, 14.75392
60, 0.60000, 15.26492
61, 0.61000, 19.76152
62, 0.62000, 21.32898
63, 0.63000, 18.33012
64, 0.64000, 19.70270
65, 0.65000, 14.97932
66, 0.66000, 23.13799
67, 0.67000, 20.49590
68, 0.68000, 22.50932
69, 0.69000, 16.86157
70, 0.70000, 36.33571
71, 0.71000, 29.70774
72, 0.72000, 24.07178
73, 0.73000, 20.61203
74, 0.74000, 26.95817
75, 0.75000, 31.52216
76, 0.76000, 23.36176
77, 0.77000, 25.68854
78, 0.78000, 30.26342
79, 0.79000, 24.09859
80, 0.80000, 20.70266
81, 0.81000, 26.84371
82, 0.82000, 23.50867
83, 0.83000, 32.82573
84, 0.84000, 30.43326
85, 0.85000, 27.52698
86, 0.86000, 23.83677
87, 0.87000, 22.52787
88, 0.88000, 17.79294
89, 0.89000, 21.81733
90, 0.90000, 20.52834
91, 0.91000, 28.45704
92, 0.92000, 25.55741
93, 0.93000, 20.34126
94, 0.94000, 26.07465
95, 0.95000, 23.49967
96, 0.96000, 30.82119
97, 0.97000, 27.59969
98, 0.98000, 21.51673
99, 0.99000, 19.42189
100, 1.00000, 16.98373
101, 1.01000, 27.43621
102, 1.02000, 21.32200
103, 1.03000, 24.91518
104, 1.04000, 24.15981
105, 1.05000, 18.91661
106, 1.06000, 25.66226
107, 1.07000, 28.52360
108, 1.08000, 28.27511
109, 1.09000, 29.24301
110, 1.10000, 27.31653
111, 1.11000, 21.27211
112, 1.12000, 20.43183
113, 1.13000, 16.03255
114, 1.14000, 19.92931
115, 1.15000, 30.56566
116, 1.16000, 19.91865
117, 1.17000, 34.48488
118, 1.18000, 30.57002
119, 1.19000, 37.46606
120, 1.20000, 32.72747
121, 1.21000, 28.08733
122, 1.22000, 23.68931
123, 1.23000, 28.43632
124, 1.24000, 34.04104
125, 1.25000, 17.36739
126, 1.26000, 38.44517
127, 1.27000, 36.60950
128, 1.28000, 41.00095
129, 1.29000, 20.70554
130, 1.30000, 35.40928
131, 1.31000, 27.18914
132, 1.32000, 35.31274
133, 1.33000, 45.00872
134, 1.34000, 50.05412
135, 1.35000, 39.78515
136, 1.36000, 49.51014
137, 1.37000, 30.50407
138, 1.38000, 38.63595
139, 1.39000, 34.45547
140, 1.40000, 36.12345
141, 1.41000, 52.05939
142, 1.42000, 33.69697
143, 1.43000, 43.21298
144, 1.44000, 41.68474
145, 1.45000, 37.36511
146, 1.46000, 46.49613
147, 1.47000, 41.89504
148, 1.48000, 43.94928
149, 1.49000, 37.12869
150, 1.50000, 45.33639
151, 1.51000, 37.49053
152, 1.52000, 37.26371
153, 1.53000, 26.41824
154, 1.54000, 23.83332
155, 1.55000, 29.33872
156, 1.56000, 32.27008
157, 1.57000, 28.51075
158, 1.58000, 28.05268
159, 1.59000, 30.31812
160, 1.60000, 33.90211
161, 1.61000, 44.14324
162, 1.62000, 37.51482
163, 1.63000, 25.97566
164, 1.64000, 19.28327
165, 1.65000, 33.01223
166, 1.66000, 34.12113
167, 1.67000, 34.29785
168, 1.68000, 28.11436
169, 1.69000, 37.27131
170, 1.70000, 32.86074
171, 1.71000, 33.97826
172, 1.72000, 28.59163
173, 1.73000, 51.34605
174, 1.74000, 42.21959
175, 1.75000, 36.00414
176, 1.76000, 33.25795
177, 1.77000, 43.66483
178, 1.78000, 37.35579
179, 1.79000, 44.69879
180, 1.80000, 30.45820
181, 1.81000, 40.80175
182, 1.82000, 29.40994
183, 1.83000, 27.41600
184, 1.84000, 19.69970
185, 1.85000, 22.98481
186, 1.86000, 22.62433
187, 1.87000, 29.12053
188, 1.88000, 32.99406
189, 1.89000, 35.64781
190, 1.90000, 39.73401
191, 1.91000, 31.65687
192, 1.92000, 45.39532
193, 1.93000, 43.70622
194, 1.94000, 47.23416
195, 1.95000, 41.54443
196, 1.96000, 40.40817
197, 1.97000, 41.77795
198, 1.98000, 30.18650
199, 1.99000, 35.55466
200, 2.00000, 39.88291
201, 2.01000, 38.66558
202, 2.02000, 35.75088
203, 2.03000, 26.38652
204, 2.04000, 39.33342
205, 2.05000, 40.24373
206, 2.06000, 36.94211
207, 2.07000, 26.72188
208, 2.08000, 26.05410
209, 2.09000, 28.18327
210, 2.10000, 36.77047
211, 2.11000, 33.72846
212, 2.12000, 39.24443
213, 2.13000, 35.36401
214, 2.14000, 42.21422
215, 2.15000, 46.70210
216, 2.16000, 46.84660
217, 2.17000, 41.26521
218, 2.18000, 39.25360
219, 2.19000, 28.79013
220, 2.20000, 25.65032
221, 2.21000, 28.50623
222, 2.22000, 27.06994
223, 2.23000, 25.82184
224, 2.24000, 33.68004
225, 2.25000, 32.77582
226, 2.26000, 28.52936
227, 2.27000, 24.38951
228, 2.28000, 22.41223
229, 2.29000, 26.87991
230, 2.30000, 27.38679
231, 2.31000, 32.88111
232, 2.32000, 28.11483
233, 2.33000, 26.83480
234, 2.34000, 29.49476
235, 2.35000, 30.28733
236, 2.36000, 28.99196
237, 2.37000, 34.81817
238, 2.38000, 31.10722
239, 2.39000, 34.10461
