nt, t, solve_time
507, 5.07000, 23.43710
508, 5.08000, 23.17799
509, 5.09000, 16.49530
510, 5.10000, 17.90836
511, 5.11000, 22.77726
512, 5.12000, 25.75469
513, 5.13000, 31.27298
514, 5.14000, 27.47381
515, 5.15000, 25.47840
516, 5.16000, 24.42654
517, 5.17000, 19.35689
518, 5.18000, 24.93997
519, 5.19000, 22.17509
520, 5.20000, 20.16817
521, 5.21000, 20.28820
522, 5.22000, 18.90074
523, 5.23000, 15.93575
524, 5.24000, 19.52893
525, 5.25000, 27.05864
526, 5.26000, 24.40757
527, 5.27000, 31.52897
528, 5.28000, 30.31035
529, 5.29000, 22.98840
530, 5.30000, 22.47404
531, 5.31000, 24.41627
532, 5.32000, 29.56391
533, 5.33000, 25.73437
534, 5.34000, 23.79046
535, 5.35000, 19.36543
536, 5.36000, 25.27731
537, 5.37000, 21.75805
538, 5.38000, 20.79070
539, 5.39000, 14.80219
540, 5.40000, 19.98879
541, 5.41000, 25.03824
542, 5.42000, 25.96786
543, 5.43000, 24.90643
544, 5.44000, 26.19504
545, 5.45000, 27.83373
546, 5.46000, 26.27074
547, 5.47000, 23.15356
548, 5.48000, 29.75300
549, 5.49000, 21.75429
550, 5.50000, 23.95865
551, 5.51000, 21.62426
552, 5.52000, 24.97290
553, 5.53000, 19.73424
554, 5.54000, 19.68929
555, 5.55000, 23.88745
556, 5.56000, 27.59051
557, 5.57000, 21.77945
558, 5.58000, 25.10420
559, 5.59000, 22.36679
560, 5.60000, 25.60426
561, 5.61000, 19.00390
562, 5.62000, 19.22227
563, 5.63000, 20.00983
564, 5.64000, 25.58592
565, 5.65000, 25.04604
566, 5.66000, 23.83914
567, 5.67000, 20.66938
568, 5.68000, 16.34495
569, 5.69000, 20.36585
570, 5.70000, 21.33172
571, 5.71000, 19.94238
572, 5.72000, 19.13047
573, 5.73000, 19.01003
574, 5.74000, 17.54454
575, 5.75000, 15.94134
576, 5.76000, 26.44193
577, 5.77000, 25.63655
578, 5.78000, 30.15984
579, 5.79000, 20.07962
580, 5.80000, 22.35878
581, 5.81000, 18.34206
582, 5.82000, 17.43856
583, 5.83000, 18.48403
584, 5.84000, 22.02195
585, 5.85000, 21.13299
586, 5.86000, 20.87922
587, 5.87000, 27.57431
588, 5.88000, 21.39730
589, 5.89000, 22.61429
590, 5.90000, 24.62162
591, 5.91000, 22.50040
592, 5.92000, 22.06385
593, 5.93000, 20.51789
594, 5.94000, 27.36297
595, 5.95000, 27.88364
596, 5.96000, 29.37818
597, 5.97000, 18.44746
598, 5.98000, 16.64251
599, 5.99000, 18.57136
600, 6.00000, 24.03105
601, 6.01000, 20.85929
602, 6.02000, 26.18506
603, 6.03000, 22.60456
604, 6.04000, 23.24983
605, 6.05000, 24.04147
606, 6.06000, 33.29991
607, 6.07000, 35.44816
608, 6.08000, 25.25226
609, 6.09000, 27.57823
610, 6.10000, 20.91639
611, 6.11000, 16.91753
612, 6.12000, 18.30364
613, 6.13000, 24.84225
614, 6.14000, 27.98406
615, 6.15000, 22.31478
616, 6.16000, 18.52820
617, 6.17000, 15.48237
618, 6.18000, 20.50990
619, 6.19000, 24.30824
620, 6.20000, 26.07472
621, 6.21000, 25.54810
622, 6.22000, 30.73165
623, 6.23000, 27.47322
624, 6.24000, 22.80065
625, 6.25000, 19.80835
626, 6.26000, 16.72704
627, 6.27000, 20.39712
628, 6.28000, 22.18897
629, 6.29000, 24.76753
630, 6.30000, 24.70563
631, 6.31000, 25.96187
632, 6.32000, 21.43854
633, 6.33000, 17.20852
634, 6.34000, 17.56530
635, 6.35000, 19.52221
636, 6.36000, 15.90744
637, 6.37000, 17.64369
638, 6.38000, 19.12285
639, 6.39000, 20.53081
640, 6.40000, 22.99375
641, 6.41000, 29.56524
642, 6.42000, 29.04070
643, 6.43000, 29.57546
644, 6.44000, 24.22452
645, 6.45000, 22.19184
646, 6.46000, 19.58390
647, 6.47000, 21.21555
648, 6.48000, 22.10903
649, 6.49000, 19.86045
650, 6.50000, 20.77432
651, 6.51000, 24.16777
652, 6.52000, 23.33383
653, 6.53000, 18.63756
654, 6.54000, 18.08696
655, 6.55000, 27.87655
656, 6.56000, 30.66673
657, 6.57000, 25.00023
658, 6.58000, 27.30374
659, 6.59000, 18.67806
660, 6.60000, 25.93150
661, 6.61000, 25.92228
662, 6.62000, 23.83055
663, 6.63000, 20.84257
664, 6.64000, 18.59980
665, 6.65000, 19.74660
666, 6.66000, 17.24395
667, 6.67000, 18.34460
668, 6.68000, 24.71481
669, 6.69000, 27.06190
670, 6.70000, 24.67397
671, 6.71000, 24.68465
672, 6.72000, 25.38850
673, 6.73000, 22.51981
674, 6.74000, 23.92678
675, 6.75000, 15.48766
676, 6.76000, 22.74831
677, 6.77000, 21.05203
678, 6.78000, 17.06879
679, 6.79000, 15.43613
680, 6.80000, 20.09648
681, 6.81000, 20.13241
682, 6.82000, 24.53192
683, 6.83000, 26.47622
684, 6.84000, 26.33248
685, 6.85000, 23.35951
686, 6.86000, 18.42306
687, 6.87000, 27.78722
688, 6.88000, 23.00633
689, 6.89000, 20.09684
690, 6.90000, 21.48765
691, 6.91000, 23.79021
692, 6.92000, 25.88596
693, 6.93000, 21.35034
694, 6.94000, 21.80967
695, 6.95000, 26.97001
696, 6.96000, 24.81796
697, 6.97000, 26.84404
698, 6.98000, 21.91193
699, 6.99000, 19.48276
700, 7.00000, 22.67390
701, 7.01000, 26.56642
702, 7.02000, 24.50307
703, 7.03000, 27.86802
704, 7.04000, 26.63623
705, 7.05000, 25.06976
706, 7.06000, 26.81277
707, 7.07000, 23.25723
708, 7.08000, 23.00655
709, 7.09000, 23.11551
710, 7.10000, 23.42788
711, 7.11000, 26.90035
712, 7.12000, 24.06615
713, 7.13000, 23.94929
714, 7.14000, 25.57856
715, 7.15000, 21.63146
716, 7.16000, 19.58962
717, 7.17000, 22.74167
718, 7.18000, 28.13119
719, 7.19000, 32.81554
720, 7.20000, 21.47354
721, 7.21000, 21.72200
722, 7.22000, 23.89607
723, 7.23000, 24.19174
724, 7.24000, 21.03671
725, 7.25000, 30.88422
726, 7.26000, 27.17073
727, 7.27000, 27.80010
728, 7.28000, 28.69123
729, 7.29000, 23.57631
730, 7.30000, 25.69092
731, 7.31000, 23.20731
732, 7.32000, 24.88929
733, 7.33000, 20.74461
734, 7.34000, 20.99426
735, 7.35000, 30.68396
736, 7.36000, 22.85804
737, 7.37000, 23.52770
738, 7.38000, 20.79651
739, 7.39000, 22.13950
740, 7.40000, 23.99695
741, 7.41000, 19.31414
742, 7.42000, 27.27001
743, 7.43000, 25.27929
744, 7.44000, 25.15396
745, 7.45000, 23.14900
746, 7.46000, 20.96197
747, 7.47000, 19.54037
