nt, t, solve_time
1, 0.01000, 61.20411
2, 0.02000, 31.73867
3, 0.03000, 54.59785
4, 0.04000, 71.12772
5, 0.05000, 43.97158
6, 0.06000, 40.39350
7, 0.07000, 49.95386
8, 0.08000, 21.67496
9, 0.09000, 44.16389
10, 0.10000, 33.59665
11, 0.11000, 36.88425
12, 0.12000, 33.85467
13, 0.13000, 32.65057
14, 0.14000, 24.04136
15, 0.15000, 41.03383
16, 0.16000, 29.63743
17, 0.17000, 41.06760
18, 0.18000, 42.83108
19, 0.19000, 31.51129
20, 0.20000, 52.29979
21, 0.21000, 44.70741
22, 0.22000, 43.83078
23, 0.23000, 38.32128
24, 0.24000, 36.42648
25, 0.25000, 47.07068
26, 0.26000, 52.51631
27, 0.27000, 68.10076
28, 0.28000, 43.46931
29, 0.29000, 41.87939
30, 0.30000, 39.13200
31, 0.31000, 48.53637
32, 0.32000, 34.39866
33, 0.33000, 32.25001
34, 0.34000, 35.84144
35, 0.35000, 35.05956
36, 0.36000, 33.92987
37, 0.37000, 22.28612
38, 0.38000, 38.85984
39, 0.39000, 34.68707
40, 0.40000, 39.11354
41, 0.41000, 29.22498
42, 0.42000, 35.52507
43, 0.43000, 51.37423
44, 0.44000, 27.15115
45, 0.45000, 26.87961
46, 0.46000, 30.24915
47, 0.47000, 21.48603
48, 0.48000, 12.69745
49, 0.49000, 20.89900
50, 0.50000, 23.77061
51, 0.51000, 24.05376
52, 0.52000, 19.61471
53, 0.53000, 20.97693
54, 0.54000, 13.79289
55, 0.55000, 19.54812
56, 0.56000, 14.32587
57, 0.57000, 17.67378
58, 0.58000, 13.34645
59, 0.59000, 16.40345
60, 0.60000, 21.06934
61, 0.61000, 13.06580
62, 0.62000, 27.52884
63, 0.63000, 23.76655
64, 0.64000, 26.28748
65, 0.65000, 34.54283
66, 0.66000, 36.09201
67, 0.67000, 34.55625
68, 0.68000, 36.90103
69, 0.69000, 27.04458
70, 0.70000, 22.97967
71, 0.71000, 35.60035
72, 0.72000, 30.59756
73, 0.73000, 33.53457
74, 0.74000, 39.48918
75, 0.75000, 22.35072
76, 0.76000, 33.69638
77, 0.77000, 30.86185
78, 0.78000, 24.96061
79, 0.79000, 26.01118
80, 0.80000, 30.45010
81, 0.81000, 21.70296
82, 0.82000, 26.40273
83, 0.83000, 25.93292
84, 0.84000, 20.82757
85, 0.85000, 27.51248
86, 0.86000, 23.23303
87, 0.87000, 19.99323
88, 0.88000, 33.68752
89, 0.89000, 32.78402
90, 0.90000, 20.96153
91, 0.91000, 26.90182
92, 0.92000, 33.13686
93, 0.93000, 31.27532
94, 0.94000, 24.13243
95, 0.95000, 25.82618
96, 0.96000, 32.30692
97, 0.97000, 30.96669
98, 0.98000, 17.45399
99, 0.99000, 25.97795
100, 1.00000, 36.43845
101, 1.01000, 31.01449
102, 1.02000, 34.48273
103, 1.03000, 34.24378
104, 1.04000, 13.63854
105, 1.05000, 24.18463
106, 1.06000, 38.91143
107, 1.07000, 27.11936
108, 1.08000, 30.80515
109, 1.09000, 29.94119
110, 1.10000, 41.72772
111, 1.11000, 36.55753
112, 1.12000, 45.38127
113, 1.13000, 30.69629
114, 1.14000, 36.04207
115, 1.15000, 34.87031
116, 1.16000, 31.64601
117, 1.17000, 34.97121
118, 1.18000, 36.27031
119, 1.19000, 29.70913
120, 1.20000, 35.29167
121, 1.21000, 32.68229
122, 1.22000, 39.57347
123, 1.23000, 29.95570
124, 1.24000, 31.80531
125, 1.25000, 45.70207
126, 1.26000, 44.72407
127, 1.27000, 29.06391
128, 1.28000, 36.92801
129, 1.29000, 38.76679
130, 1.30000, 44.26219
131, 1.31000, 43.99434
132, 1.32000, 36.52494
133, 1.33000, 41.31220
134, 1.34000, 37.94157
135, 1.35000, 39.63957
136, 1.36000, 44.58381
137, 1.37000, 37.43312
138, 1.38000, 40.93049
139, 1.39000, 29.95134
140, 1.40000, 37.00533
141, 1.41000, 42.10425
142, 1.42000, 36.55275
143, 1.43000, 33.59043
144, 1.44000, 41.06935
145, 1.45000, 38.59296
146, 1.46000, 44.75121
147, 1.47000, 29.94456
148, 1.48000, 45.76787
149, 1.49000, 46.63185
150, 1.50000, 48.60807
151, 1.51000, 37.21181
152, 1.52000, 27.74756
153, 1.53000, 34.56105
154, 1.54000, 29.61706
155, 1.55000, 30.76545
156, 1.56000, 41.30018
157, 1.57000, 36.84141
158, 1.58000, 26.68127
159, 1.59000, 34.18053
160, 1.60000, 44.08977
